Product Name,Product Price,Old Price,Product Cat,Time Added,Source,Product URL,Brand
Carlitos Jr 23 Junior racket Strung,£24.90,£34.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-carlitos-jr-23-junior-racket-strung-00907603237000,Babolat
Blade Feel 103 Allround racket unstrung,£72.90,£95.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-blade-feel-103-allround-racket-unstrung-00707604309000,Wilson
Roland Garros Elite 23 Set Junior racket Strung,£49.90,£70.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-roland-garros-elite-23-set-junior-racket-strung-00707604322000,Wilson
Clash 100L V3.0,£152.90,£206.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-clash-100l-v30-00707504152000-en,Wilson
Roland Garros Elite 25 Junior racket Strung,£32.90,£45.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-roland-garros-elite-25-junior-racket-strung-00707604319000,Wilson
Graphene XT Radical MP Tour racket strung,£107.90,£233.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-graphene-xt-radical-mp-tour-racket-strung-00606704435000,HEAD
FX 500,£98.90,£197.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/dunlop-fx-500-01606202307000-en,Dunlop
Ti S6 Comfort rackets strung,£89.90,£200.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-ti-s6-comfort-rackets-strung-00602203129000,HEAD
Speed MP Legend 2025,£193.90,£230.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-speed-mp-legend-2025-00607104580000-en,HEAD
Percept 97 (310g),£175.90,£269.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/yonex-percept-97-310g-01907101986000-en,Yonex
Pure Drive 98,£179.90,£259.99,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-pure-drive-98-00907503100000-en,Babolat
Pure Drive +,£169.90,£224.99,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-pure-drive-00907503102000-en,Babolat
Pure Strike 100 16x19,£155.90,£225.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-pure-strike-100-16x19-00907103164000-en,Babolat
Speed Pro 2022 Tour racket Strung,£125.90,£269.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-speed-pro-2022-tour-racket-strung-00606904467000,HEAD
Ultra 100L V4.0 Bright Neon Blue,£116.90,£197.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-ultra-100l-v40-bright-neon-blue-00706404006000-en,Wilson
Evo Strike,£95.90,£154.99,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-evo-strike-00906602928000-en,Babolat
Pure Strike 18x20,£112.90,£239.99,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-pure-strike-18x20-00906602932000-en,Babolat
FX 500 Tour Tour racket unstrung,£129.90,£215.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/dunlop-fx-500-tour-tour-racket-unstrung-P0000001520301,Dunlop
Ultra 100 V5 Tour racket unstrung,£182.90,£208.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-ultra-100-v5-tour-racket-unstrung-P0000003290401,Wilson
Tempo IGA 21 Junior racket strung,£28.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-tempo-iga-21-junior-racket-strung-P0000009411501,Tecnifibre
Tempo IGA 19 Junior racket strung,£28.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-tempo-iga-19-junior-racket-strung-P0000009411301,Tecnifibre
Tempo IGA 23 Junior racket strung,£29.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-tempo-iga-23-junior-racket-strung-P0000009411201,Tecnifibre
Level Up 23 Junior racket strung,£29.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-level-up-23-junior-racket-strung-P0000009411101,Tecnifibre
Level Up 23 Junior racket strung,£29.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-level-up-23-junior-racket-strung-P0000009410901,Tecnifibre
Level Up 19 Junior racket strung,£28.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-level-up-19-junior-racket-strung-P0000009410801,Tecnifibre
Tempo IGA 26 Junior racket strung,£29.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-tempo-iga-26-junior-racket-strung-P0000009410601,Tecnifibre
